,Unnamed: 0.1,Unnamed: 0,Player,Tm,Pos,Rk,Age,G,GS,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Win,Loss,Att_R,Yds_R,TD_R,1D_R,Lng_R,Y/A_R,Y/G_R,Fmb_R,Year,Rookie,Vet,Con_Len,Con_Sal,Cap,%Cap,New_Con_Len,New_Perc_Cap,Con_Yrs_Lft
44,44,44,Derek Anderson,CAR,QB,1.077598517,0.95599375,-1.040197203,-1.217375626,-1.187746458,-1.243705107,1.093509948,-1.157819746,-1.060031231,-0.030283475,-0.424081184,3.572887094,-1.146896059,-0.730357613,1.437629596,-0.973680625,0.952202065,-1.333003073,-1.109190752,-1.902761192,-1.484836967,-1.428960095,-1.923986742,2.18806494,-0.47808327,-0.770301089,-0.835169981,-1.152641833,-0.822669043,-0.929346641,-0.665107478,-0.626711656,-0.795963135,-0.766966087,0.609905027,-0.654853311,-0.841147593,2016,0,1,2,4700000,155270000,0.015134926,1,0.006058296,0
45,45,45,Nick Foles,KAN,QB,1.140034483,-0.402523684,-1.421015161,-1.38009415,-1.187746458,-1.234886241,0.69238091,-1.183391712,-0.974082753,0.866498144,-1.284997874,-1.255647221,-1.23094544,-0.675043011,0.517819191,1.225184846,0.070735011,-0.757135752,1.362822517,-1.048218552,-1.194325386,-1.062027125,0.185562173,0.233896025,1.023850239,-0.770301089,-0.835169981,-0.907591995,-1.431218745,-0.80296571,-0.726298757,-0.626711656,-0.795963135,-1.222999977,-1.267601119,-0.853589175,-1.108050195,2016,0,1,1,1750000,155270000,0.01127069,2,0.032934132,0
46,46,46,Jacoby Brissett,NWE,QB,1.202470448,-1.081782402,-1.421015161,-1.217375626,-1.201293466,-1.234886241,0.073973642,-1.189338681,-1.231928187,-2.034854154,-1.284997874,-1.255647221,-1.194924277,-0.177211595,0.33385711,0.44911468,0.364557362,-0.799607528,-0.057132886,-0.480361185,-1.049069596,-0.932521371,1.116245518,-0.277056398,-0.001074344,-0.770301089,-0.835169981,-0.907591995,-1.126943894,-0.297441988,-0.060843601,0.009641718,-0.221197633,1.330789806,1.060506502,1.890858467,-0.30734239,2016,1,0,4,3410832,155270000,0.005491776,0,0.005106036,3
47,47,47,Matt Cassel,TEN,QB,1.264906414,1.182413323,-1.230606182,-1.38009415,-1.228387482,-1.252523973,-0.427437656,-1.258323518,-1.060031231,0.022468385,-0.940631198,0.747680845,-1.218938386,-0.619728409,-1.229820578,-1.297043194,-1.324921159,-1.577840372,-0.889743099,0.975117891,-1.121697491,-1.180740733,0.837040514,-1.298961244,-1.309625856,-0.770301089,-0.835169981,-0.907591995,-1.431218745,-0.80296571,-0.672756388,-0.626711656,-0.795963135,-0.858172865,-0.591698906,-0.654853311,-0.841147593,2016,0,1,1,2000000,155270000,0.012880788,0,0.0,0
48,48,48,Shaun Hill,MIN,QB,1.327342379,1.635252468,-1.421015161,-1.38009415,-1.302896025,-1.323074903,-1.179554603,-1.283300787,-1.231928187,-2.034854154,-1.284997874,-1.255647221,-1.266966604,-1.56007664,-0.034067052,0.190424624,1.025657653,-1.456670892,-0.560571619,0.489958199,-1.412209072,-1.353415072,-1.055348953,0.377321266,0.469488514,-0.770301089,-0.835169981,-0.907591995,-1.431218745,-0.760838733,-0.657458569,-0.626711656,-0.795963135,-0.310932198,-0.516598661,-0.569680798,-1.108050195,2016,0,1,2,6500000,155270000,0.020931281,0,0.0,0
49,49,49,Scott Tolzien,IND,QB,1.389778345,0.050315461,-1.421015161,-1.38009415,-1.275802009,-1.314256037,0.140828482,-1.298762905,-1.145979709,-0.610553935,-0.940631198,1.51819164,-1.254959549,-1.615391242,-1.045858497,-1.749750791,-1.398376747,-1.565348673,-1.296366692,-1.21912708,-1.266953281,-1.202325026,0.40272162,-1.101751537,-1.722174116,-0.770301089,-0.835169981,-1.152641833,-1.126943894,-0.718711757,-0.672756388,-0.626711656,-0.795963135,-0.675759309,-0.704349275,-0.635926086,-0.841147593,2016,0,1,2,3500000,155270000,0.01127069,0,0.010479042,1
50,50,50,Drew Stanton,ARI,QB,1.452214311,0.729574178,-1.040197203,-1.38009415,-1.302896025,-1.265752273,-3.636469962,-1.31303563,-1.060031231,0.180723965,-0.76844786,1.980498117,-1.278973658,-1.781335047,-2.701517226,-2.978528555,-0.884187632,-1.985069757,-2.916406719,-1.483759639,-1.412209072,-1.342622926,-1.303531179,-2.105728228,-2.566608835,-0.770301089,-0.835169981,-0.907591995,-1.431218745,-0.845092687,-0.718649847,-0.626711656,-0.795963135,-1.222999977,-1.267601119,-0.787343887,-1.108050195,2016,0,1,2,6500000,155270000,0.020931281,0,0.019461078,1
51,51,51,Geno Smith,NYJ,QB,1.764394138,-0.628943257,-1.611424141,-1.38009415,-1.377404568,-1.415672998,-0.711570725,-1.352285624,-1.145979709,1.710527904,-1.112814536,2.391437208,-1.375030095,0.431249025,1.897534798,0.384442166,3.302780877,-1.677773964,-0.23140014,-1.25220615,-1.266953281,-1.223909318,3.536022214,0.162183404,-0.632788867,-0.770301089,-0.835169981,-0.907591995,-1.431218745,-0.887219664,-0.626862929,-0.626711656,-0.681010034,-0.493345753,0.797655641,-0.304699647,-0.841147593,2016,1,0,4,5019603,155270000,0.008082055,1,0.007185629,0
52,52,52,Matt McGloin,OAK,QB,2.076573966,-0.402523684,-1.421015161,-1.38009415,-1.377404568,-1.411263565,-1.346691702,-1.397482586,-1.231928187,-2.034854154,-1.284997874,-1.255647221,-1.375030095,-2.334481065,-3.345384509,-2.137785874,-3.675499971,-2.256139624,-1.57390343,-2.057130185,-1.484836967,-1.428960095,-1.923986742,-2.491183564,-1.593252785,-0.770301089,-0.835169981,-1.152641833,-1.126943894,-0.845092687,-0.718649847,-0.626711656,-0.795963135,-1.222999977,-1.267601119,-0.825198338,-1.108050195,2016,0,1,1,2553000,155270000,0.016442326,0,0.0,0
53,53,53,Tom Brady,NWE,QB,-1.686935222,2.353067219,1.114568402,1.143749018,1.52085063,1.383650006,0.849557729,1.635359131,1.843246118,0.941840136,0.107481889,-0.756660455,1.733457035,0.229317591,1.055551221,1.259801597,0.610979363,1.395583994,1.260018522,1.228994107,1.034380279,0.722967936,-0.48604001,1.161621908,1.293151383,1.223550581,0.48466414,2.048845789,-0.468615755,0.042510396,-0.497106237,-0.590794771,0.024729581,-0.55695402,-0.605564329,-0.696002387,0.75919706,2017,0,1,2,41000000,167000000,0.122754491,0,0.084650113,0
54,54,54,Philip Rivers,LAC,QB,-1.625909141,1.515090976,1.114568402,1.143749018,1.323922136,1.353140332,0.239618847,1.593214892,1.452624424,0.597489444,0.522584357,-0.604056666,1.553665509,0.840831169,1.055551221,1.021862678,1.086185534,1.333050286,0.840196094,0.689133761,-0.232968531,-0.200541655,-1.337595623,1.450612397,1.316878932,1.223550581,0.48466414,1.076512194,0.724224349,-0.224145727,-0.695221353,-0.590794771,-0.677881469,-0.488573544,-0.938725302,-0.87137412,1.008647522,2017,0,1,4,83250000,167000000,0.124625749,0,0.117452032,1
55,55,55,Matthew Stafford,DET,QB,-1.564883061,0.04863255,1.114568402,1.143749018,1.410570674,1.302290877,0.750648721,1.546312432,1.550279847,0.712273008,0.522584357,-0.553188736,1.456854687,0.618462595,1.055551221,1.081347408,0.690180391,1.264102865,1.043933449,0.922126121,1.92897944,1.703484292,0.144741926,0.881953693,0.966897594,0.152943823,2.035589389,1.076512194,0.724224349,0.194885324,-0.034837634,-0.590794771,0.125102589,-0.009910214,0.032994203,-0.299108464,2.006449372,2017,0,1,5,135000000,167000000,0.161676647,0,0.152370203,4
56,56,56,Drew Brees,NOR,QB,-1.50385698,1.934079097,1.114568402,1.143749018,1.52872777,1.154827456,1.789193305,1.470180903,0.964347307,0.253138753,0.107481889,-0.705792525,1.360043865,-0.326603842,1.249675583,1.200316868,0.056572163,1.151862877,1.327930974,0.768692128,-0.083868671,0.084492169,-1.148361042,1.562479683,1.382129689,1.223550581,0.48466414,1.562678992,0.127804297,0.347260251,-0.602767632,0.644503387,-0.075643426,-0.55695402,-0.79990823,-0.788303299,0.260296135,2017,0,1,1,24250000,167000000,0.145209581,2,0.141083521,0
57,57,57,Ben Roethlisberger,PIT,QB,-1.4428309,1.305596915,0.93099243,0.976952286,1.323922136,1.281951095,0.503376201,1.413762003,1.452624424,0.654881226,1.352789294,-0.197113228,1.373873983,2.063858323,0.764364677,0.72443903,0.531778334,1.352291427,0.679675754,1.001684487,-0.009318741,0.016084052,-1.148361042,1.133655086,0.931306271,2.294157339,2.035589389,1.805762391,-0.468615755,0.156791592,-0.37163333,-0.590794771,-0.075643426,-0.07829069,-0.438983842,-0.576011201,-0.23860479,2017,0,1,4,87400000,167000000,0.130838323,0,0.123306998,1
58,58,58,Matt Ryan,ATL,QB,-1.38180482,0.677114732,1.114568402,1.143749018,1.18213362,1.119232837,0.585800375,1.307721659,0.671381036,-0.033820157,0.937686826,-0.298849087,1.304723396,1.563529033,0.861426858,0.72443903,0.690180391,0.911348617,0.556198569,1.03009819,0.214331049,0.209907052,-0.927587365,1.180266455,0.883851175,1.223550581,1.260126765,1.319595593,0.426014323,0.309166519,0.26233504,-0.590794771,0.325848603,0.058470262,0.338391761,-0.040665909,0.010845672,2017,0,1,5,103750000,167000000,0.124251497,5,0.169300226,0
59,59,59,Kirk Cousins,WAS,QB,-1.320778739,0.04863255,1.114568402,1.143749018,1.221519319,1.175167238,0.519861036,1.306362167,1.354969001,0.654881226,1.14523806,-0.247981158,1.235572809,0.785239025,0.764364677,0.72443903,0.531778334,0.909745189,0.71054505,0.399313996,1.48167986,2.330558705,-0.044492654,0.564996382,0.593188708,0.152943823,2.035589389,0.590345397,1.320644401,0.956759961,0.500073178,1.879801544,1.12883266,0.195231213,0.116284446,0.171626189,2.255899835,2017,0,1,1,23943600,167000000,0.14337485,3,0.158013544,0
60,60,60,Alex Smith,KAN,QB,-1.259752659,0.886608793,0.93099243,0.976952286,1.17425648,0.997194144,1.047375745,1.271695132,1.257313577,0.712273008,-0.515171813,-0.960132174,1.0696114,1.063199742,1.152613402,1.378771057,0.610979363,1.12941488,1.377321847,0.91644338,1.034380279,0.791376054,-0.233727235,1.161621908,1.346538367,0.152943823,1.260126765,1.076512194,0.426014323,1.375791012,1.662348523,0.026854308,1.229205667,3.751015951,0.727079563,1.325387593,-0.737505715,2017,0,1,4,68000000,167000000,0.101796407,4,0.13261851,0
61,61,61,Russell Wilson,SEA,QB,-1.198726579,0.04863255,1.114568402,1.143749018,1.158502201,1.24127153,0.025315996,1.23159013,2.038556965,1.286190828,0.730135592,-0.451452877,1.166422222,0.785239025,0.376115952,0.72443903,0.452577306,0.799108629,0.803152938,0.734595685,1.63077972,2.102531646,-0.012953558,0.266683619,0.634711917,1.223550581,0.48466414,1.076512194,0.724224349,2.709071627,3.187834913,1.262152465,2.835173782,1.084177398,0.810369806,2.516069362,2.505350297,2017,0,1,4,87600000,167000000,0.131137725,0,0.123589165,1
62,62,62,Jared Goff,LAR,QB,-1.137700498,-1.208331815,0.93099243,0.976952286,0.81978519,0.854815668,0.157194673,1.109915634,1.452624424,1.171407264,-0.100069345,-0.705792525,1.000460813,1.897081893,1.152613402,1.319286327,1.402989648,0.874469764,1.118019759,0.382265775,0.288880979,0.3923287,-0.706813687,1.292133741,1.388061577,0.152943823,-0.290798484,1.562678992,-0.170405729,0.156791592,-0.345217982,0.026854308,-0.477135454,0.468753116,-0.411220428,-0.548320927,1.008647522,2017,1,0,4,27937673,167000000,0.041822864,0,0.039415453,2
63,63,63,Blake Bortles,JAX,QB,-1.076674418,-0.789343694,1.114568402,1.143749018,0.969450846,1.088723164,-0.156017185,1.030385376,0.76903646,0.080963407,1.14523806,-0.197113228,1.249402926,0.840831169,0.18199159,0.248561192,0.452577306,0.502474375,0.14255,0.581161692,0.214331049,-0.166337596,-0.896048268,0.620930025,0.492346628,0.152943823,-0.290798484,1.319595593,0.426014323,1.261509816,1.444421896,0.644503387,1.229205667,0.879035971,0.64378932,0.993104309,1.258097985,2017,1,0,4,20654810,167000000,0.030920374,3,0.101580135,0
64,64,64,Case Keenum,MIN,QB,-1.015648338,0.04863255,0.93099243,0.810155555,1.048222244,0.87515545,1.06386058,0.935220965,0.866691883,0.425314098,-0.100069345,-0.705792525,1.041951166,0.284909735,0.570240315,0.78392376,-0.181030922,0.600283507,0.982194856,1.354014397,0.065231189,-0.018120007,-0.896048268,0.863309145,0.978761368,0.152943823,1.260126765,1.562678992,-0.468615755,0.613916374,0.374600272,0.026854308,0.526594617,0.468753116,0.199574689,0.125475733,-0.737505715,2017,0,1,1,2000000,167000000,0.011976048,2,0.101580135,0
65,65,65,Jameis Winston,TAM,QB,-0.954622257,-1.208331815,0.563840486,0.643358823,0.709505233,0.676842574,0.437436863,0.905991896,0.573725613,0.253138753,0.730135592,-0.197113228,1.111101752,0.562870452,1.055551221,0.843408489,1.006984505,1.12941488,0.605589443,0.172004377,0.885280419,0.791376054,-0.107570848,1.012465526,0.783009094,1.223550581,0.48466414,-0.381988198,1.618854427,0.347260251,0.209504342,0.026854308,0.024729581,0.126850738,0.227338104,0.097785459,2.75480076,2017,1,0,4,25351277,167000000,0.037951013,0,0.035766474,1
66,66,66,Derek Carr,OAK,QB,-0.893596177,-0.579849633,0.93099243,0.976952286,1.032467964,1.048043599,0.256103681,0.90055393,0.866691883,0.253138753,1.14523806,-0.197113228,0.875989757,1.507936889,-0.012132773,0.129591733,-0.260231951,0.545766942,0.247505607,0.08676327,-0.083868671,-0.417167362,-1.116821946,0.46245137,0.409300208,0.152943823,-0.290798484,0.347261998,1.320644401,-0.033677067,-0.246160424,-0.590794771,-0.27638944,1.152557873,-0.105822869,-0.456020015,1.008647522,2017,0,1,5,125000000,167000000,0.149700599,0,0.141083521,4
67,67,67,Eli Manning,NYG,QB,-0.832570096,1.515090976,0.93099243,0.976952286,1.260905018,1.33280055,0.0747705,0.881521047,0.573725613,-0.320779067,1.14523806,-0.298849087,0.931310226,0.952015456,-0.691568041,-0.346286105,-0.973041208,0.515301802,-0.122925947,-0.083718945,0.736180559,0.5861517,-0.67527459,-0.376553275,-0.160160951,-0.917662935,-0.290798484,-0.381988198,2.215274479,-0.452708118,-0.510313911,0.026854308,-0.577508461,-0.07829069,-0.30016677,-0.705232478,1.75699891,2017,0,1,4,84000000,167000000,0.125748503,0,0.118510158,1
68,68,68,Dak Prescott,DAL,QB,-0.771544016,-0.998837754,1.114568402,1.143749018,0.914310867,0.92091996,0.289073351,0.783637653,0.866691883,0.367922316,1.14523806,-0.095377368,0.793009052,1.174384029,-0.012132773,0.129591733,-0.260231951,0.140099556,0.259853325,1.189214923,0.810730489,0.540546288,-0.359883622,0.14549406,0.213547935,-0.917662935,2.035589389,1.076512194,0.724224349,1.261509816,1.675556198,3.115099702,2.132562732,0.40037264,0.838133221,1.196166316,0.010845672,2017,1,0,4,2723393,167000000,0.004076936,0,0.003842259,2
69,69,69,Andy Dalton,CIN,QB,-0.710517936,0.258126611,1.114568402,1.143749018,0.82766233,0.951429634,-0.205471689,0.78091867,1.159658154,0.654881226,0.937686826,-0.247981158,0.80683917,0.952015456,-0.109194954,0.189076462,0.056572163,0.135289271,0.259853325,-0.237152938,1.332579999,1.338640997,0.018585539,-0.115529608,0.160160951,2.294157339,1.260126765,0.590345397,1.320644401,0.537728911,-0.028233797,-0.590794771,0.225475596,0.673894543,-0.189113113,-0.289878373,0.010845672,2017,0,1,6,96000000,167000000,0.095808383,0,0.090293454,2
70,70,70,Cam Newton,CAR,QB,-0.649491855,-0.160861511,1.114568402,1.143749018,0.780399491,0.931089851,-0.337350367,0.768683246,0.866691883,0.367922316,1.767891762,0.20983021,0.862159639,0.229317591,-0.109194954,-0.108347186,0.135773192,0.117651559,-0.10440437,0.143590675,1.034380279,1.190423408,-0.202188138,-0.040951417,-0.059318871,0.152943823,1.260126765,1.562678992,0.127804297,4.385195829,4.297279561,3.115099702,3.838903854,3.682635475,0.588262491,3.485228942,1.258097985,2017,0,1,5,103800000,167000000,0.124311377,0,0.117155756,2
71,71,71,Carson Wentz,PHI,QB,-0.588465775,-0.789343694,0.563840486,0.643358823,0.575593857,0.666672683,-0.156017185,0.764604771,1.940901541,2.089675775,-0.100069345,-0.654924596,0.779178935,0.674054739,0.667302496,1.200316868,1.006984505,0.872866336,1.204453789,1.677930605,0.512530769,0.27831517,-0.391422719,0.788730954,1.216036851,0.152943823,-0.290798484,1.562678992,-0.766825781,1.528165939,1.292533641,-0.590794771,1.931816718,0.605514068,0.39391859,1.260776955,1.258097985,2017,1,0,4,26676338,167000000,0.039934638,0,0.037635917,2
72,72,72,Marcus Mariota,TEN,QB,-0.527439695,-0.998837754,0.93099243,0.976952286,0.701628093,0.732776975,0.140709839,0.721101041,-0.012206928,-0.550346195,1.560340528,0.20983021,0.613217526,0.840831169,0.279053771,-0.048862457,0.294175249,0.263563543,-0.190838399,0.547065249,0.437980839,0.403730053,-0.517579106,0.481095918,0.077114532,2.294157339,2.035589389,1.076512194,0.426014323,1.375791012,1.378383524,2.497450623,1.530324689,1.289318825,0.532735662,1.057714948,-0.488055253,2017,1,0,4,24213974,167000000,0.036248464,0,0.034161927,1
73,73,73,Joe Flacco,BAL,QB,-0.466413614,0.677114732,1.114568402,1.143749018,1.260905018,1.220931748,0.486891367,0.659244173,0.476070189,-0.320779067,1.14523806,-0.247981158,0.80683917,0.340501878,-1.079816766,-0.584225024,-1.765051493,-0.04429471,-0.122925947,-0.129180868,0.437980839,0.768573348,-0.801430978,-0.70283286,-0.397436434,-0.917662935,-1.066261109,1.076512194,0.724224349,0.042510396,-0.32540647,0.026854308,-0.376762447,0.673894543,-0.30016677,-0.548320927,0.509746597,2017,0,1,3,66400000,167000000,0.13253493,0,0.124905944,1
74,74,74,Jacoby Brissett,IND,QB,-0.405387534,-0.789343694,1.114568402,0.976952286,0.662242394,0.814136104,-0.386804871,0.630015104,-0.012206928,-0.607737977,-0.100069345,-0.705792525,0.571727174,1.118791886,-0.206257135,0.129591733,0.056572163,-0.087587276,-0.042665777,-0.322394045,2.30172909,1.908708645,0.870141153,-0.46045374,-0.071182645,-0.917662935,-0.290798484,-0.138904799,1.917064453,1.490072207,1.03498399,1.879801544,0.727340632,0.673894543,0.227338104,0.642360842,1.008647522,2017,1,0,4,3410832,167000000,0.005106036,2,0.079702444,2
75,75,75,Josh McCown,NYJ,QB,-0.344361453,1.934079097,0.563840486,0.643358823,0.591348136,0.448020024,1.014406076,0.513098828,0.476070189,0.367922316,0.315033123,-0.298849087,0.447256118,0.507278308,0.570240315,0.60546957,-0.101829894,0.41749267,0.747588205,0.376583034,1.332579999,1.441253173,0.523211088,0.238716798,0.367776999,0.152943823,0.48466414,0.104178599,1.022434375,0.499635179,0.136862133,2.497450623,0.626967624,0.468753116,0.032994203,0.014714638,1.75699891,2017,0,1,1,6000000,167000000,0.035928144,1,0.056433409,0
76,76,76,DeShone Kizer,CLE,QB,-0.283335373,-1.627319937,0.93099243,0.976952286,0.496822459,0.849730723,-1.244016273,0.491346963,-0.207517775,-0.894696887,3.013199167,0.871113297,0.364275413,-0.215419556,-0.691568041,-1.060102862,0.135773192,-0.098811275,-1.351523936,-0.930447276,1.258030069,1.00800176,0.050124636,-0.618932395,-1.002488916,-0.917662935,-1.066261109,-1.111238394,3.109904557,2.023384453,2.084994103,2.497450623,2.433681753,0.331992165,0.588262491,1.713051425,1.258097985,2017,1,0,4,4948416,167000000,0.007407808,0,0.0,3
77,77,77,Tyrod Taylor,BUF,QB,-0.222309293,-0.160861511,0.93099243,0.810155555,0.559839577,0.564973772,0.239618847,0.426771113,0.085448496,-0.320779067,-0.722723048,-0.960132174,0.391935648,-0.715748846,-0.109194954,0.367530651,-0.418634008,-0.199827264,0.420373666,0.422044958,1.85442951,1.35004235,0.838602056,-0.367231001,0.172024725,0.152943823,0.48466414,0.833428796,0.426014323,2.290040577,2.137824801,1.879801544,2.032189725,1.152557873,0.504972248,1.768431973,0.010845672,2017,0,1,2,30500000,167000000,0.091317365,0,0.086060948,1
78,78,78,Jay Cutler,MIA,QB,-0.161283212,1.096102854,0.747416458,0.810155555,0.583470997,0.610738282,0.140709839,0.336364922,0.573725613,0.310530535,1.352789294,0.20983021,0.461086235,0.284909735,-0.59450586,-0.405770835,-0.893840179,-0.138896985,-0.09823051,-0.311028564,-0.083868671,0.187104346,-0.864509171,-0.246041442,-0.201684161,1.223550581,1.260126765,0.347261998,1.022434375,-0.186051995,-0.470690888,-0.590794771,-0.477135454,-0.420193068,-0.438983842,-0.649851931,0.509746597,2017,0,1,1,10000000,167000000,0.05988024,0,0.0,0
79,79,79,Trevor Siemian,DEN,QB,-0.100257132,-0.579849633,0.196688542,0.142968627,0.11084261,0.203942638,-0.353835201,0.077381775,-0.109862351,-0.263387285,1.352789294,0.565905719,0.101503183,-0.882525276,-0.303319316,-0.524740294,-0.022628865,0.138496128,-0.561269953,-1.027053864,0.885280419,0.939593642,0.428593798,-0.413842371,-0.593188708,-0.917662935,-1.066261109,0.104178599,0.127804297,0.271072788,0.156673645,0.026854308,0.024729581,-0.009910214,0.227338104,0.199316463,0.260296135,2017,1,0,4,2332783,167000000,0.00349219,1,0.005424658,1
80,80,80,Mitchell Trubisky,CHI,QB,-0.039231052,-1.208331815,0.380264514,0.476562091,0.032071212,0.107328672,-0.287895863,0.014845163,-0.598139469,-1.009480451,-0.100069345,-0.400584947,-0.064458226,0.562870452,-0.206257135,-0.108347186,0.056572163,-0.260757544,-0.301967865,-0.941812757,0.736180559,0.665961171,0.428593798,-0.301975085,-0.195752274,-0.917662935,-0.290798484,-0.138904799,1.022434375,0.652010106,0.955737944,0.644503387,0.626967624,2.109884534,0.754842977,1.048484856,1.507548447,2017,1,0,4,29032424,167000000,0.043461713,0,0.040959966,3
81,81,81,Carson Palmer,ARI,QB,0.021795029,1.934079097,-0.537615347,-0.357421568,-0.219997261,-0.213022898,0.041800831,-0.131300183,-0.402828622,-0.263387285,-0.100069345,-0.146245298,-0.133608813,-0.77134099,0.570240315,0.367530651,0.76938142,1.339464,0.124028422,0.058349567,0.065231189,0.141498934,0.11320283,0.443806822,0.28473058,1.223550581,0.48466414,-0.381988198,-0.170405729,-0.376520654,-0.602767632,-0.590794771,-0.27638944,-0.762095447,-0.661091158,-0.705232478,-0.488055253,2017,0,1,1,24350000,167000000,0.145808383,0,0.0,0
82,82,82,Brett Hundley,GNB,QB,0.082821109,-0.998837754,0.196688542,-0.023828105,0.000562653,0.036139434,-0.057108177,-0.227824085,-0.402828622,-0.607737977,0.937686826,0.464169859,-0.2027594,-0.271011699,-0.982754585,-0.941133402,-1.210644293,-0.515702659,-0.727964153,-0.237152938,0.587080699,0.677362524,0.365515604,-1.029112444,-0.990625142,1.223550581,0.48466414,-0.381988198,0.426014323,0.461541447,1.101022362,0.644503387,1.329578675,0.605514068,1.171294193,1.399228323,0.010845672,2017,1,0,4,2503633,167000000,0.003747954,0,0.0,1
